date,AUD,CAD,CHF,CLP,COP,CZK,EUR,GBP,HKD,HUF,ILS,JPY,MXN,NOK,NZD,PLN,SEK,SGD,USD,ZAR
2020-08-26,0.188,0.55889,-0.70577,0.54978,2.43577,0.55,-0.42775,-0.01521,0.57015,0.888981,0.145,-0.068914,4.61153,0.4615,0.0925,0.32,-0.01462,0.3175,0.04048,3.78803
2020-08-27,0.17771,0.56357,-0.70676,0.56473,2.4657,0.56,-0.42782,-0.01913,0.57062,0.913645,0.14,-0.067586,4.55617,0.46382,0.085,0.325,-0.01503,0.31217,0.04869,3.82765
2020-08-28,0.17055,0.54522,-0.70811,0.56971,2.43565,0.565,-0.43416,-0.026598,0.59033,0.930167,0.14,-0.066318,4.49078,0.46329,0.085,0.33,-0.02033,0.32216,0.03159,3.85288
2020-08-31,0.18304,0.5477,-0.70811,0.54979,2.41055,0.565,-0.43416,-0.026598,0.60022,0.930167,0.14,-0.071459,4.50099,0.46329,0.075,0.33,-0.02033,0.3115,0.03254,3.85288
2020-09-01,0.18531,0.53997,-0.72171,0.54979,2.31049,0.545,-0.44167,-0.03162,0.61036,0.918034,0.13,-0.072726,4.49088,0.45876,0.0425,0.32,-0.02238,0.299,0.02952,3.78344
2020-09-02,0.17505,0.53975,-0.73276,0.64965,2.2856,0.525,-0.45792,-0.04023,0.57013,0.94007,0.115,-0.071479,4.46621,0.44333,0.07,0.3,-0.03319,0.2955,0.03337,3.75861
2020-09-03,0.16544,0.53681,-0.73972,0.63965,2.34578,0.51,-0.47227,-0.0375,0.58033,0.875683,0.11,-0.073993,4.45603,0.43043,0.07,0.28,-0.05878,0.2865,0.02421,3.73221
2020-09-04,0.15981,0.54887,-0.74436,0.64965,2.34078,0.52,-0.47065,-0.03329,0.58015,0.88215,0.11,-0.075261,4.46072,0.43818,0.0575,0.275,-0.05546,0.28,0.04373,3.71952
2020-09-07,0.16241,0.54887,-0.74436,0.64965,2.34078,0.52,-0.47102,-0.03329,0.58017,0.859846,0.105,-0.076599,4.46072,0.43818,0.0525,0.27,-0.05546,0.298,0.04373,3.69356
2020-09-08,0.16501,0.54504,-0.75497,0.65466,2.28571,0.525,-0.47453,-0.0811,0.57035,0.893192,0.0975,-0.079124,4.46076,0.4437,0.03,0.265,-0.05825,0.28,0.03682,3.63567
2020-09-09,0.16119,0.54785,-0.74768,0.63967,2.25581,0.495,-0.46807,-0.06116,0.57012,0.892947,0.1025,-0.080401,4.45648,0.43615,0.0025,0.2625,-0.05471,0.2765,0.03728,3.54806
2020-09-10,0.16131,0.54199,-0.7343,0.6297,2.24578,0.485,-0.45512,-0.07353,0.5702,0.898538,0.11,-0.082926,4.47113,0.44782,0.0275,0.265,-0.04923,0.2725,0.03353,3.58615
2020-09-11,0.16272,0.54017,-0.7383,0.62473,2.25592,0.46,-0.46711,-0.09223,0.58009,0.889052,0.11,-0.084244,4.44554,0.44449,0.05,0.265,-0.05629,0.27,0.02188,3.60145
2020-09-14,0.15115,0.53989,-0.74262,0.60972,2.23086,0.435,-0.47672,-0.08708,0.58008,0.866523,0.1125,-0.085511,4.39063,0.44744,0.045,0.26,-0.05622,0.2625,0.02694,3.58477
2020-09-15,0.13859,0.54041,-0.74183,0.60969,2.23594,0.43,-0.47342,-0.07155,0.58018,0.847281,0.11,-0.089313,4.41615,0.45031,0.045,0.265,-0.04979,0.26,0.03006,3.5615
2020-09-16,0.1385,0.53902,-0.7463,0.61469,2.20098,0.43,-0.47578,-0.06075,0.58006,0.848608,0.0975,-0.088056,4.41615,0.4405,0.04,0.255,-0.04725,0.245,0.03464,3.56105
2020-09-17,0.14249,0.5401,-0.75495,0.6147,2.181,0.45,-0.48442,-0.10629,0.58005,0.855289,0.1,-0.089414,4.39496,0.43552,0.0375,0.2525,-0.05312,0.245,0.03316,3.61656
2020-09-18,0.15155,0.54121,-0.76175,0.6147,2.17107,0.435,-0.48718,-0.11034,0.57999,0.858932,0.1,-0.091949,4.44046,0.43253,0.0475,0.2425,-0.05409,0.2455,0.03712,3.62422
2020-09-21,0.14798,0.53731,-0.77525,0.6147,2.16109,0.385,-0.49967,-0.10489,0.58993,0.91155,0.09,-0.091949,4.46058,0.42967,0.0475,0.21,-0.06123,0.241,0.03476,3.70471
2020-09-22,0.14426,0.53852,-0.77547,0.63965,2.14613,0.41,-0.49289,-0.06627,0.55982,0.928006,0.0875,-0.091949,4.44057,0.42958,0.05,0.225,-0.05,0.233,0.03176,3.66199
2020-09-23,0.12397,0.54257,-0.76773,0.65962,2.15107,0.42,-0.48847,-0.05739,0.53945,1.026662,0.095,-0.097039,4.46619,0.42338,0.0225,0.24,-0.04523,0.2365,0.03616,3.64844
2020-09-24,0.11571,0.53836,-0.77251,0.66456,2.15591,0.415,-0.48818,-0.06224,0.50969,1.101768,0.1,-0.099523,4.43583,0.42022,0.035,0.235,-0.04711,0.2425,0.03744,3.64844
2020-09-25,0.12547,0.5446,-0.77226,0.63964,2.15083,0.405,-0.4892,-0.07076,0.51986,1.101306,0.1,-0.095721,4.4406,0.41951,0.0375,0.2275,-0.05014,0.238,0.03574,3.63541
2020-09-28,0.12538,0.54413,-0.76878,0.629631,2.100811,0.405,-0.4869,-0.0697,0.51985,1.156203,0.1,-0.094453,4.47076,0.41679,0.0375,0.2225,-0.04592,0.245,0.03793,3.61976
2020-09-29,0.13017,0.54159,-0.76978,0.62462,2.09574,0.395,-0.49204,-0.06228,0.50914,1.213202,0.1,-0.096998,4.51075,0.42262,0.0475,0.22,-0.05384,0.245,0.03654,3.55598
2020-09-30,0.12857,0.54289,-0.76156,0.61962,2.09071,0.4,-0.48711,-0.05813,0.49986,1.136772,0.0975,-0.093186,4.49633,0.42845,0.0525,0.22,-0.05346,0.2515,0.03806,3.54753
2020-10-01,0.14046,0.53849,-0.76673,0.61963,2.11074,0.42,-0.49195,-0.05425,0.49986,1.102091,0.085,-0.088096,4.50607,0.42711,0.0675,0.25,-0.05002,0.2625,0.04189,3.54151
2020-10-02,0.13258,0.54066,-0.76369,0.61466,2.12076,0.415,-0.49499,-0.04341,0.49986,1.088093,0.085,-0.090631,4.52074,0.43182,0.0625,0.26,-0.042,0.2465,0.04178,3.53058
2020-10-05,0.13258,0.54473,-0.76005,0.62453,2.1408,0.425,-0.49789,-0.04675,0.47989,1.092554,0.09,-0.084294,4.51077,0.44074,0.0625,0.2825,-0.03346,0.2465,0.04921,3.51159
2020-10-06,0.12896,0.53579,-0.75609,0.6345,2.19581,0.44,-0.49681,-0.04246,0.50001,1.106197,0.095,-0.07667,4.5208,0.44887,0.06,0.29,-0.02767,0.2475,0.04832,3.53505
2020-10-07,0.11201,0.54337,-0.75768,0.63944,2.22083,0.42,-0.49965,-0.03918,0.4997,1.131912,0.09,-0.075403,4.51175,0.44576,0.04,0.2575,-0.02477,0.2475,0.05367,3.53821
2020-10-08,0.11257,0.54928,-0.76263,0.64944,2.19586,0.4,-0.50297,-0.03518,0.49995,1.001291,0.085,-0.079205,4.49124,0.442,0.025,0.245,-0.03513,0.2325,0.05676,3.54978
2020-10-09,0.11795,0.55324,-0.76525,0.64448,2.16077,0.365,-0.50703,-0.04247,0.49001,0.974546,0.085,-0.080462,4.46078,0.44189,0.0275,0.22,-0.04074,0.2285,0.058,3.49569
2020-10-12,0.12476,0.55324,-0.76525,0.64448,2.16077,0.365,-0.50833,-0.04247,0.47995,0.956718,0.08,-0.079195,4.46078,0.44189,0.03,0.19,-0.04074,0.228,0.058,3.48703
2020-10-13,0.12251,0.54466,-0.76484,0.62454,2.13076,0.32,-0.51223,-0.05019,0.48006,0.96784,0.0675,-0.079154,4.48591,0.45761,0.0475,0.2075,-0.05587,0.233,0.05138,3.46481
2020-10-14,0.12256,0.54459,-0.76589,0.60953,2.08577,0.355,-0.51666,-0.04896,0.44988,0.982372,0.07,-0.084223,4.45656,0.45578,0.0575,0.1875,-0.05825,0.235,0.04974,3.39651
2020-10-15,0.11502,0.53947,-0.77576,0.6295,2.0608,0.335,-0.52173,-0.0612,0.44968,0.991741,0.065,-0.085491,4.45102,0.44842,0.04,0.19,-0.06588,0.234,0.05235,3.39466
2020-10-16,0.09403,0.5347,-0.78075,0.61948,2.06586,0.34,-0.52795,-0.06425,0.44993,1.000656,0.065,-0.085491,4.44574,0.44064,0.0325,0.195,-0.06769,0.2325,0.05269,3.35826
2020-10-19,0.1011,0.53443,-0.78053,0.61948,2.08089,0.345,-0.52998,-0.0609,0.4599,0.987283,0.0725,-0.085491,4.45076,0.44665,0.035,0.19,-0.06638,0.2375,0.05382,3.30362
2020-10-20,0.08076,0.53353,-0.78004,0.62949,2.07083,0.34,-0.52378,-0.06658,0.45003,0.987469,0.07,-0.085491,4.44076,0.45947,0.015,0.2,-0.05892,0.23,0.05586,3.31863
2020-10-21,0.07512,0.52206,-0.78345,0.61951,2.07093,0.35,-0.52044,-0.05356,0.44978,0.991108,0.0725,-0.079164,4.4566,0.4645,0.0125,0.2,-0.05402,0.2375,0.05707,3.35341
2020-10-22,0.07337,0.51923,-0.77996,0.60456,2.08099,0.325,-0.51854,-0.04288,0.44967,1.001304,0.085,-0.080421,4.49124,0.46791,0.015,0.205,-0.04972,0.229,0.06252,3.37768
2020-10-23,0.07748,0.51945,-0.77498,0.60954,2.081,0.315,-0.51472,-0.03844,0.41985,1.001304,0.085,-0.074064,4.49579,0.47447,0.01,0.2025,-0.03501,0.2225,0.06116,3.43829
2020-10-26,0.07501,0.52049,-0.7747,0.60461,2.09107,0.305,-0.5144,-0.04188,0.41985,0.989843,0.0925,-0.075342,4.49095,0.47146,0.01,0.185,-0.03216,0.21,0.05373,3.42148
2020-10-27,0.072,0.51698,-0.77558,0.6146,2.10098,0.3,-0.52812,-0.04102,0.42993,0.985206,0.0925,-0.080421,4.49092,0.46692,0.0025,0.1875,-0.0355,0.22,0.05571,3.44529
2020-10-28,0.07539,0.51176,-0.77945,0.6146,2.116,0.3,-0.53091,-0.05082,0.40986,0.99364,0.09,-0.081658,4.50676,0.47282,0.0025,0.19,-0.04237,0.22,0.05454,3.46653
2020-10-29,0.07543,0.51927,-0.78915,0.62455,2.11594,0.28,-0.5456,-0.05612,0.41965,0.998154,0.0925,-0.079124,4.54117,0.46977,0.005,0.19,-0.05643,0.218,0.05361,3.4273
2020-10-30,0.0721,0.52117,-0.78588,0.60959,2.13597,0.28,-0.54453,-0.04285,0.40993,0.991252,0.0925,-0.075301,4.56583,0.47863,0.0075,0.2,-0.06454,0.219,0.05594,3.38383
2020-11-02,0.07471,0.52397,-0.78722,0.60462,2.13597,0.275,-0.54321,-0.0557,0.3899,0.974048,0.1,-0.075301,4.56583,0.4835,0.01,0.195,-0.06943,0.219,0.05564,3.39858
2020-11-03,0.05148,0.53491,-0.77982,0.58954,2.17098,0.29,-0.53943,-0.04496,0.4102,0.914941,0.095,-0.075301,4.58546,0.4866,-0.0,0.17,-0.05947,0.2255,0.0595,3.38517
2020-11-04,0.05024,0.52449,-0.78161,0.56465,2.11594,0.28,-0.54093,-0.05814,0.40986,0.880318,0.085,-0.077836,4.5167,0.48271,0.01,0.15,-0.05899,0.215,0.048,3.33206
2020-11-05,0.04785,0.52546,-0.78009,0.54973,2.07594,0.365,-0.54095,-0.04956,0.3798,0.823036,0.0825,-0.082885,4.4511,0.48172,0.01,0.185,-0.0571,0.2075,0.05618,3.31174
2020-11-06,0.04341,0.52809,-0.77375,0.55972,2.00076,0.4,-0.54178,-0.04271,0.39002,0.800096,0.0825,-0.081618,4.41568,0.48315,0.04,0.21,-0.05715,0.21,0.06121,3.34784
2020-11-09,0.04299,0.55495,-0.7557,0.58969,1.99573,0.475,-0.5164,-0.01514,0.36005,0.830614,0.105,-0.081638,4.40073,0.50458,0.0475,0.27,-0.03372,0.21,0.08366,3.3492
2020-11-10,0.06482,0.55184,-0.74119,0.59472,2.04583,0.495,-0.5079,-0.00676,0.36046,0.850651,0.095,-0.076589,4.40585,0.5201,0.0925,0.285,-0.02818,0.219,0.08481,3.41959
2020-11-11,0.08156,0.55184,-0.74119,0.59472,2.04583,0.495,-0.50641,-0.00676,0.37013,0.840839,0.095,-0.075322,4.40585,0.5201,0.205,0.285,-0.02818,0.2175,0.08481,3.52172
2020-11-12,0.0742,0.54972,-0.75056,0.61973,2.06093,0.475,-0.51005,-0.01436,0.37035,0.836381,0.0925,-0.076569,4.51073,0.4892,0.2,0.275,-0.0358,0.2065,0.07802,3.54661
2020-11-13,0.06729,0.5639,-0.7486,0.62973,2.08594,0.475,-0.51763,-0.0102,0.37017,0.813477,0.0925,-0.080391,4.56565,0.48414,0.1875,0.2875,-0.0448,0.214,0.08056,3.58517
2020-11-16,0.06746,0.56317,-0.74885,0.65472,2.08594,0.495,-0.51689,-0.01083,0.37018,0.780396,0.09,-0.077856,4.56565,0.48688,0.195,0.2825,-0.04297,0.2195,0.07933,3.50853
2020-11-17,0.07405,0.5578,-0.75103,0.64473,2.07084,0.495,-0.51886,-0.01705,0.38053,0.780641,0.09,-0.076569,4.54076,0.48717,0.23,0.28,-0.03988,0.224,0.07691,3.51793
2020-11-18,0.07439,0.56034,-0.74856,0.66462,2.06081,0.51,-0.52244,-0.00967,0.3901,0.779881,0.085,-0.079134,4.49693,0.48048,0.2,0.28,-0.04133,0.2305,0.07727,3.52978
2020-11-19,0.07651,0.55776,-0.7461,0.66958,2.05579,0.51,-0.52421,-0.00893,0.38031,0.771504,0.085,-0.079124,4.45673,0.48449,0.22,0.28,-0.04709,0.2375,0.07503,3.62634
2020-11-20,0.07442,0.55443,-0.74918,0.71953,2.06577,0.52,-0.52817,-0.01663,0.37016,0.775935,0.085,-0.079124,4.43055,0.4789,0.21,0.2775,-0.05057,0.229,0.07435,3.6143
2020-11-23,0.07349,0.56406,-0.74862,0.77944,2.06576,0.55,-0.52203,-0.00841,0.37018,0.782278,0.09,-0.079124,4.47112,0.48775,0.225,0.2825,-0.05385,0.2285,0.07961,3.65241
2020-11-24,0.0805,0.56322,-0.7487,0.79431,2.10575,0.57,-0.52003,-0.006,0.37031,0.785051,0.09,-0.077856,4.43604,0.4919,0.31,0.2825,-0.05131,0.23,0.07848,3.6166
2020-11-25,0.09289,0.56545,-0.74826,0.78432,2.11571,0.55,-0.51821,-0.00465,0.3801,0.794074,0.085,-0.075322,4.42684,0.49343,0.29,0.27,-0.04492,0.2275,0.07895,3.65183
2020-11-26,0.08622,0.56545,-0.74826,0.78432,2.11571,0.55,-0.51978,-0.00465,0.38047,0.790138,0.08,-0.075322,4.42684,0.49343,0.265,0.26,-0.04492,0.2365,0.07895,3.7336
2020-11-27,0.08836,0.55731,-0.74612,0.84907,2.12073,0.575,-0.51783,-0.00983,0.38027,0.804296,0.08,-0.072787,4.43592,0.49337,0.2575,0.265,-0.04494,0.2325,0.0756,3.82742
2020-11-30,0.08871,0.55443,-0.74713,0.90401,2.17087,0.615,-0.51836,-0.01496,0.39023,0.790898,0.0825,-0.071519,4.43084,0.48642,0.2375,0.2675,-0.03679,0.2305,0.07901,3.87451
2020-12-01,0.08823,0.56297,-0.74848,0.88909,2.22086,0.66,-0.5129,0.00609,0.38041,0.789899,0.08,-0.074054,4.40076,0.5045,0.2475,0.275,-0.0269,0.217,0.09052,3.81799
2020-12-02,0.09127,0.56811,-0.74748,0.83924,2.27597,0.62,-0.51482,-0.00416,0.39011,0.81,0.08,-0.072797,4.40659,0.50015,0.255,0.27,-0.03086,0.22,0.09279,3.80025
2020-12-03,0.09294,0.56554,-0.75238,0.83421,2.23596,0.61,-0.52028,-0.00221,0.38054,0.8225,0.08,-0.071519,4.37611,0.50561,0.26,0.2775,-0.03108,0.249,0.09089,3.84171
2020-12-04,0.09098,0.57404,-0.75292,0.85916,2.25082,0.675,-0.52826,-0.00736,0.38015,0.835,0.08,-0.070212,4.3757,0.50138,0.26,0.3275,-0.03916,0.2475,0.09498,3.86259
2020-12-07,0.09374,0.56966,-0.76152,0.80411,2.23567,0.675,-0.53953,-0.0377,0.39022,0.83,0.0825,-0.070212,4.36563,0.49553,0.26,0.32,-0.04819,0.244,0.08533,3.82563
2020-12-08,0.09148,0.56505,-0.76979,0.80411,2.23567,0.655,-0.54508,-0.0387,0.40037,0.84,0.0825,-0.072746,4.3607,0.49937,0.26,0.325,-0.05748,0.2365,0.09205,3.84805
2020-12-09,0.09755,0.56607,-0.77095,0.71926,2.26576,0.665,-0.54562,-0.03582,0.40012,0.829997,0.085,-0.074024,4.34662,0.50804,0.26,0.3425,-0.06357,0.2435,0.09608,3.86509
2020-12-10,0.09543,0.54897,-0.77493,0.71939,2.29103,0.66,-0.54533,-0.06127,0.40028,0.823005,0.09,-0.075281,4.36123,0.51417,0.26,0.3375,-0.0598,0.234,0.09389,3.8805
2020-12-11,0.09882,0.54109,-0.78203,0.71465,2.28109,0.645,-0.55098,-0.06871,0.41017,0.82033,0.09,-0.075301,4.36524,0.50935,0.26,0.3275,-0.06564,0.2165,0.08808,3.84214
2020-12-14,0.09521,0.54357,-0.77635,0.72466,2.29127,0.65,-0.54824,-0.04229,0.40013,0.8,0.095,-0.076569,4.35062,0.51343,0.26,0.3175,-0.0664,0.2075,0.08623,3.82847
2020-12-15,0.0981,0.55028,-0.77265,0.7546,2.29126,0.65,-0.54562,-0.02007,0.39027,0.76,0.095,-0.075301,4.34558,0.51662,0.265,0.325,-0.06031,0.1975,0.08758,3.80748
2020-12-16,0.10145,0.53825,-0.76852,0.74956,2.28137,0.6675,-0.53214,-0.00801,0.38005,0.775,0.0975,-0.074044,4.32602,0.50896,0.27,0.3375,-0.05117,0.194,0.08494,3.80748
2020-12-17,0.10377,0.53442,-0.77154,0.75457,2.2664,0.67,-0.52805,-0.01108,0.38017,0.765236,0.095,-0.075301,4.28566,0.54044,0.3025,0.3425,-0.04585,0.196,0.08758,3.76364
2020-12-18,0.0995,0.52993,-0.76943,0.76458,2.24147,0.695,-0.52291,-0.02162,0.36008,0.765089,0.095,-0.079124,4.25551,0.54305,0.32,0.34,-0.03435,0.1865,0.08441,3.74251
2020-12-21,0.09718,0.52822,-0.76877,0.7346,2.12637,0.68,-0.52176,-0.05309,0.34002,0.769303,0.0875,-0.080391,4.24559,0.56335,0.3,0.315,-0.03562,0.1905,0.08518,3.74558
2020-12-22,0.08175,0.52562,-0.76578,0.71956,2.06629,0.68,-0.51884,-0.0589,0.33022,0.769443,0.085,-0.08031,4.26048,0.57855,0.3,0.315,-0.02977,0.193,0.08493,3.71716
2020-12-23,0.07959,0.52489,-0.74993,0.72974,2.11148,0.695,-0.50632,-0.01605,0.32975,0.773767,0.085,-0.081303,4.27094,0.58599,0.2875,0.335,-0.02157,0.19372,0.08411,3.70823
2020-12-24,0.08339,0.52039,-0.74986,0.73982,2.11155,0.695,-0.50632,-0.01613,0.31997,0.773767,0.085,-0.078911,4.26553,0.58599,0.2875,0.335,-0.02157,0.19811,0.08252,3.70823
2020-12-25,0.08339,0.52039,-0.74986,0.73982,2.11155,0.695,-0.50632,-0.01613,0.31997,0.773767,0.085,-0.076477,4.26553,0.58599,0.2875,0.335,-0.02157,0.19811,0.08252,3.70823
2020-12-28,0.08339,0.52039,-0.74986,0.73982,2.136611,0.695,-0.50632,-0.01613,0.31997,0.773767,0.085,-0.080371,4.2755,0.58599,0.2875,0.335,-0.02157,0.2015,0.08732,3.70823
2020-12-29,0.08236,0.51441,-0.75483,0.72965,2.1266,0.695,-0.51843,-0.03335,0.31992,0.769306,0.085,-0.077836,4.28042,0.58077,0.2825,0.315,-0.02143,0.2025,0.08648,3.63209
2020-12-30,0.08152,0.51363,-0.75107,0.73968,2.11143,0.71,-0.52134,-0.03795,0.33009,0.76977,0.085,-0.072767,4.29048,0.57997,0.2825,0.2325,-0.01753,0.2025,0.0861,3.58751
2020-12-31,0.08496,0.51186,-0.75103,0.73968,2.11143,0.705,-0.52134,-0.04872,0.30984,0.76963,0.08,-0.072767,4.28057,0.57997,0.2875,0.21,-0.01753,0.195,0.07897,3.56997
2021-01-04,0.08395,0.50466,-0.76144,0.73501,2.07116,0.69,-0.53898,-0.07419,0.32002,0.767569,0.0825,-0.074034,4.26043,0.57634,0.2875,0.21,-0.02473,0.1915,0.07687,3.49878
2021-01-05,0.0872,0.49709,-0.76402,0.72001,2.03102,0.65,-0.54205,-0.079,0.31993,0.767942,0.0925,-0.077836,4.23549,0.56379,0.2775,0.21,-0.02649,0.1825,0.07727,3.51562
2021-01-06,0.08957,0.49361,-0.75979,0.74502,2.11108,0.63,-0.53544,-0.07316,0.31969,0.817849,0.1025,-0.077856,4.22629,0.56955,0.29,0.21,-0.02649,0.2065,0.08548,3.62025
2021-01-07,0.09278,0.49671,-0.75577,0.74502,2.07617,0.63,-0.52989,-0.06181,0.33983,0.837517,0.105,-0.080401,4.21599,0.57531,0.285,0.22,-0.01406,0.2,0.0915,3.66117
2021-01-08,0.08982,0.50098,-0.75277,0.74501,2.04615,0.615,-0.52594,-0.06169,0.32965,0.848263,0.105,-0.081668,4.23556,0.58396,0.285,0.21,-0.00585,0.203,0.09169,3.68031
2021-01-11,0.08755,0.50132,-0.75313,0.74501,2.04615,0.625,-0.52221,-0.05608,0.32982,0.890382,0.115,-0.081668,4.25064,0.60216,0.2775,0.22,-0.0007,0.205,0.09015,3.70877
2021-01-12,0.08852,0.50442,-0.74507,0.78,2.09113,0.655,-0.51408,-0.02559,0.31978,0.887949,0.11,-0.082936,4.28061,0.63259,0.2825,0.2375,0.01119,0.2315,0.09481,3.69019
2021-01-13,0.0876,0.49626,-0.74417,0.79001,2.07115,0.585,-0.52099,-0.03366,0.31953,0.849707,0.105,-0.085481,4.29618,0.64309,0.2775,0.22,-0.0048,0.2175,0.08906,3.65595
2021-01-14,0.08995,0.48737,-0.74862,0.78001,2.06117,0.575,-0.53051,-0.04669,0.29988,0.876303,0.1,-0.08547,4.261,0.64105,0.285,0.23,-0.021,0.225,0.08526,3.69138
2021-01-15,0.08866,0.47632,-0.75109,0.74501,2.02616,0.59,-0.53271,-0.05395,0.28978,0.887204,0.1,-0.085471,4.23061,0.63988,0.2775,0.2325,-0.01968,0.2165,0.08235,3.70906
2021-01-18,0.08793,0.47632,-0.75109,0.74501,2.02616,0.59,-0.53187,-0.05395,0.2899,0.893571,0.105,-0.085471,4.23061,0.63988,0.2725,0.225,-0.01968,0.215,0.08235,3.71473
2021-01-19,0.09006,0.46721,-0.75582,0.755,1.98608,0.6125,-0.5285,-0.05391,0.27986,0.901872,0.11,-0.09054,4.23066,0.63806,0.28,0.2225,-0.01612,0.234,0.07956,3.69811
2021-01-20,0.08729,0.47909,-0.7501,0.75501,1.99598,0.605,-0.52591,-0.04589,0.2694,0.905558,0.115,-0.096867,4.22105,0.64021,0.2825,0.2325,-0.02491,0.2475,0.08047,3.71423
2021-01-21,0.08628,0.49099,-0.74902,0.77502,1.99113,0.64,-0.5169,-0.03904,0.27994,0.898064,0.115,-0.095579,4.23585,0.65751,0.275,0.265,-0.02357,0.244,0.07683,3.83969
2021-01-22,0.08793,0.48855,-0.75,0.77501,2.00107,0.645,-0.51803,-0.04364,0.26985,0.898022,0.115,-0.091777,4.26563,0.65512,0.31,0.27,-0.02887,0.238,0.07687,3.86031
2021-01-25,0.08967,0.49636,-0.75336,0.76001,1.991,0.625,-0.52704,-0.05633,0.26997,0.894218,0.105,-0.090469,4.2406,0.64668,0.31,0.255,-0.03996,0.2675,0.0748,3.90089
2021-01-26,0.08967,0.49707,-0.7504,0.75,1.98598,0.67,-0.52583,-0.05175,0.26988,0.905696,0.105,-0.089191,4.24055,0.64491,0.3025,0.2375,-0.04145,0.275,0.07696,3.87671
2021-01-27,0.08973,0.49505,-0.763378,0.75,1.995262,0.655,-0.53668,-0.05151,0.26968,0.907207,0.105,-0.085365,4.22137,0.64435,0.3125,0.2425,-0.05211,0.275,0.078837,3.87476
2021-01-28,0.08564,0.4984,-0.76587,0.71502,1.996,0.665,-0.54778,-0.04916,0.26992,0.910729,0.11,-0.082905,4.20611,0.64212,0.31,0.2675,-0.05621,0.2675,0.08425,3.84578
2021-01-29,0.08668,0.49815,-0.75649,0.74502,2.02097,0.675,-0.53415,-0.04029,0.26971,0.928212,0.11,-0.084193,4.23069,0.65738,0.32,0.28,-0.04028,0.2865,0.08021,3.83481
2021-02-01,0.09,0.50181,-0.7562,0.78002,2.07602,0.685,-0.5357,-0.03276,0.26984,0.925636,0.11,-0.08546,4.23069,0.66359,0.32,0.2725,-0.03725,0.3025,0.07965,3.83088
2021-02-02,0.0878,0.50557,-0.75402,0.78502,2.04594,0.695,-0.53129,-0.02776,0.26986,0.927651,0.11,-0.084193,4.21073,0.66911,0.325,0.2825,-0.03352,0.294,0.08212,3.83792
2021-02-03,0.07815,0.51436,-0.74741,0.79502,2.04094,0.7,-0.52364,-0.02205,0.26959,0.914697,0.11,-0.081658,4.23169,0.67345,0.36,0.29,-0.02589,0.2975,0.08483,3.90408
2021-02-04,0.07967,0.51558,-0.7473,0.80503,2.07602,0.755,-0.52378,0.01497,0.25985,0.915357,0.105,-0.076589,4.26139,0.67637,0.3775,0.31,-0.02789,0.265,0.08444,3.89577
2021-02-05,0.07836,0.51581,-0.74025,0.84504,2.11604,0.9,-0.517,0.03469,0.25965,0.943537,0.105,-0.076548,4.26027,0.68867,0.375,0.3825,-0.02296,0.269,0.08681,3.94913
2021-02-08,0.0818,0.5194,-0.74018,0.90505,2.15623,0.885,-0.51367,0.0289,0.26984,0.954348,0.11,-0.074054,4.31077,0.69749,0.375,0.375,-0.01978,0.294,0.09201,3.9676
2021-02-09,0.08206,0.51688,-0.74081,0.88003,2.17619,0.885,-0.51814,0.02522,0.25987,0.957705,0.105,-0.072787,4.29577,0.69441,0.37,0.37,-0.02472,0.3025,0.092,3.9954
2021-02-10,0.08109,0.5158,-0.73431,0.86504,2.17604,0.895,-0.51767,0.02441,0.25956,0.96826,0.11,-0.072797,4.2916,0.6973,0.355,0.38,-0.02328,0.2775,0.08874,3.98368
2021-02-11,0.08022,0.52003,-0.73346,0.85005,2.17607,0.875,-0.52006,0.01813,0.25942,0.982889,0.105,-0.072797,4.15112,0.70174,0.35,0.37,-0.01799,0.2725,0.09524,3.98638
2021-02-12,0.08332,0.52382,-0.73359,0.87505,2.16605,0.94,-0.5147,0.02347,0.25942,1.098524,0.105,-0.079134,4.15594,0.70835,0.355,0.4175,-0.01474,0.2725,0.09587,4.02431
2021-02-15,0.09524,0.52382,-0.73359,0.87505,2.16605,0.94,-0.5106,0.02347,0.25942,1.206681,0.115,-0.07153,4.15594,0.70835,0.37,0.435,-0.01474,0.3025,0.09587,4.09566
2021-02-16,0.09455,0.54235,-0.731,0.95003,2.28612,0.985,-0.50528,0.03355,0.25983,1.300634,0.13,-0.07153,4.21116,0.73355,0.365,0.465,0.00641,0.2965,0.10498,4.22579
2021-02-17,0.10562,0.54032,-0.72054,0.97005,2.29114,0.935,-0.50626,0.02929,0.2695,1.231642,0.13,-0.062658,4.21221,0.739,0.375,0.4025,-0.00101,0.365,0.10293,4.17672
2021-02-18,0.10409,0.54525,-0.70427,1.00507,2.33632,0.955,-0.50287,0.04111,0.26987,1.204784,0.14,-0.058856,4.2267,0.72884,0.355,0.4325,-0.00475,0.3515,0.10328,4.15099
2021-02-19,0.13146,0.5556,-0.69333,1.03007,2.39627,0.965,-0.4976,0.0441,0.26958,1.255004,0.14,-0.057599,4.26126,0.72411,0.3625,0.4325,-7e-05,0.3975,0.10687,4.15123
2021-02-22,0.16331,0.55572,-0.69849,1.08007,2.50121,0.95,-0.50076,0.0421,0.28974,1.27308,0.15,-0.051262,4.33135,0.7203,0.39,0.405,-0.00326,0.4715,0.10917,4.20007
